"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Australia","2016","Total","Male","Brisbane","City proper","Estimate - de jure","Final figure, complete","2018","1127740","8"
"Australia","2016","Total","Male","Cairns","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","71170","8,9"
"Australia","2016","Total","Male","Cairns","City proper","Estimate - de jure","Final figure, complete","2018","73972","8"
"Australia","2016","Total","Male","CANBERRA","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","194879","8,9"
"Australia","2016","Total","Male","Canberra-Queanbeyan","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","213052","8,9"
"Australia","2016","Total","Male","Canberra-Queanbeyan","City proper","Estimate - de jure","Final figure, complete","2018","219067","8"
"Australia","2016","Total","Male","Central Coast","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","148587","8,9"
"Australia","2016","Total","Male","Central Coast","City proper","Estimate - de jure","Final figure, complete","2018","159464","8"
"Australia","2016","Total","Male","Darwin","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","62041","8,9"
"Australia","2016","Total","Male","Darwin","City proper","Estimate - de jure","Final figure, complete","2018","68839","8"
"Australia","2016","Total","Male","Geelong","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","75635","8,9"
"Australia","2016","Total","Male","Geelong","City proper","Estimate - de jure","Final figure, complete","2018","124137","8"
"Australia","2016","Total","Male","Gold Coast","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","262469","8,9"
"Australia","2016","Total","Male","Gold Coast-Tweed Heads","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","291006","8,9"
"Australia","2016","Total","Male","Gold Coast-Tweed Heads","City proper","Estimate - de jure","Final figure, complete","2018","315135","8"
"Australia","2016","Total","Male","Greater Adelaide","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2017","633888","8,9"
"Australia","2016","Total","Male","Greater Adelaide","Urban agglomeration","Estimate - de jure","Final figure, complete","2018","651873","8"
"Australia","2016","Total","Male","Greater Brisbane","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2017","1117452","8,9"
"Australia","2016","Total","Male","Greater Brisbane","Urban agglomeration","Estimate - de jure","Final figure, complete","2018","1168468","8"
"Australia","2016","Total","Male","Greater Darwin","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2017","71889","8,9"
"Australia","2016","Total","Male","Greater Darwin","Urban agglomeration","Estimate - de jure","Final figure, complete","2018","76267","8"
"Australia","2016","Total","Male","Greater Hobart","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2017","107930","8,9"
"Australia","2016","Total","Male","Greater Hobart","Urban agglomeration","Estimate - de jure","Final figure, complete","2018","111517","8"
"Australia","2016","Total","Male","Greater Melbourne","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2017","2199597","8,9"
"Australia","2016","Total","Male","Greater Melbourne","Urban agglomeration","Estimate - de jure","Final figure, complete","2018","2335534","8"
"Australia","2016","Total","Male","Greater Perth","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2017","963536","8,9"
"Australia","2016","Total","Male","Greater Perth","Urban agglomeration","Estimate - de jure","Final figure, complete","2018","1010416","8"
"Australia","2016","Total","Male","Greater Sydney","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2017","2376766","8,9"
"Australia","2016","Total","Male","Greater Sydney","Urban agglomeration","Estimate - de jure","Final figure, complete","2018","2496024","8"
"Australia","2016","Total","Male","Hobart","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","85960","8,9"
"Australia","2016","Total","Male","Hobart","City proper","Estimate - de jure","Final figure, complete","2018","102170","8"
"Australia","2016","Total","Male","Melbourne","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","2056095","8,9"
"Australia","2016","Total","Male","Melbourne","City proper","Estimate - de jure","Final figure, complete","2018","2251958","8"
"Australia","2016","Total","Male","Newcastle","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","157923","8,9"
"Australia","2016","Total","Male","Newcastle-Maitland","City proper","Estimate - de jure","Final figure, complete","2018","234780","8"
"Australia","2016","Total","Male","Perth","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","927190","8,9"
"Australia","2016","Total","Male","Perth","City proper","Estimate - de jure","Final figure, complete","2018","990423","8"
"Australia","2016","Total","Male","Sunshine Coast","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","116734","8,9"
"Australia","2016","Total","Male","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2018","153470","8"
"Australia","2016","Total","Male","Sydney","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","2131038","8,9"
"Australia","2016","Total","Male","Sydney","City proper","Estimate - de jure","Final figure, complete","2018","2306904","8"
"Australia","2016","Total","Male","Toowoomba","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","47675","8,9"
"Australia","2016","Total","Male","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2018","64761","8"
"Australia","2016","Total","Male","Townsville","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","84003","8,9"
"Australia","2016","Total","Male","Townsville","City proper","Estimate - de jure","Final figure, complete","2018","89394","8"
"Australia","2016","Total","Male","Wollongong","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","128813","8,9"
"Australia","2016","Total","Male","Wollongong","City proper","Estimate - de jure","Final figure, complete","2018","146083","8"
"Australia","2016","Total","Female","Adelaide","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","595939","8,9"
"Australia","2016","Total","Female","Adelaide","City proper","Estimate - de jure","Final figure, complete","2018","663321","8"
"Australia","2016","Total","Female","Ballarat","City proper","Estimate - de jure","Final figure, complete","2018","52336","8"
"Australia","2016","Total","Female","Brisbane","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","1045588","8,9"
"Australia","2016","Total","Female","Brisbane","City proper","Estimate - de jure","Final figure, complete","2018","1152550","8"
"Australia","2016","Total","Female","Cairns","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","73558","8,9"
"Australia","2016","Total","Female","Cairns","City proper","Estimate - de jure","Final figure, complete","2018","76069","8"
"Australia","2016","Total","Female","CANBERRA","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","200914","8,9"
"Australia","2016","Total","Female","Canberra-Queanbeyan","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","219091","8,9"
"Australia","2016","Total","Female","Canberra-Queanbeyan","City proper","Estimate - de jure","Final figure, complete","2018","221476","8"
"Australia","2016","Total","Female","Central Coast","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","159149","8,9"
"Australia","2016","Total","Female","Central Coast","City proper","Estimate - de jure","Final figure, complete","2018","167560","8"
"Australia","2016","Total","Female","Darwin","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","56416","8,9"
"Australia","2016","Total","Female","Darwin","City proper","Estimate - de jure","Final figure, complete","2018","63206","8"
"Australia","2016","Total","Female","Geelong","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","81462","8,9"
"Australia","2016","Total","Female","Geelong","City proper","Estimate - de jure","Final figure, complete","2018","129132","8"
"Australia","2016","Total","Female","Gold Coast","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","278089","8,9"
"Australia","2016","Total","Female","Gold Coast-Tweed Heads","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","309328","8,9"
"Australia","2016","Total","Female","Gold Coast-Tweed Heads","City proper","Estimate - de jure","Final figure, complete","2018","331848","8"
"Australia","2016","Total","Female","Greater Adelaide","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2017","661823","8,9"
"Australia","2016","Total","Female","Greater Adelaide","Urban agglomeration","Estimate - de jure","Final figure, complete","2018","672406","8"
"Australia","2016","Total","Female","Greater Brisbane","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2017","1153351","8,9"
"Australia","2016","Total","Female","Greater Brisbane","Urban agglomeration","Estimate - de jure","Final figure, complete","2018","1191773","8"
"Australia","2016","Total","Female","Greater Darwin","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2017","64939","8,9"
"Australia","2016","Total","Female","Greater Darwin","Urban agglomeration","Estimate - de jure","Final figure, complete","2018","69649","8"
"Australia","2016","Total","Female","Greater Hobart","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2017","114422","8,9"
"Australia","2016","Total","Female","Greater Hobart","Urban agglomeration","Estimate - de jure","Final figure, complete","2018","112945","8"
"Australia","2016","Total","Female","Greater Melbourne","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2017","2285616","8,9"
"Australia","2016","Total","Female","Greater Melbourne","Urban agglomeration","Estimate - de jure","Final figure, complete","2018","2389782","8"
"Australia","2016","Total","Female","Greater Perth","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2017","980326","8,9"
"Australia","2016","Total","Female","Greater Perth","Urban agglomeration","Estimate - de jure","Final figure, complete","2018","1011628","8"
"Australia","2016","Total","Female","Greater Sydney","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2017","2447221","8,9"
"Australia","2016","Total","Female","Greater Sydney","Urban agglomeration","Estimate - de jure","Final figure, complete","2018","2533744","8"
"Australia","2016","Total","Female","Hobart","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","92047","8,9"
"Australia","2016","Total","Female","Hobart","City proper","Estimate - de jure","Final figure, complete","2018","103927","8"
"Australia","2016","Total","Female","Melbourne","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","2140106","8,9"
"Australia","2016","Total","Female","Melbourne","City proper","Estimate - de jure","Final figure, complete","2018","2305224","8"
"Australia","2016","Total","Female","Newcastle","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","164361","8,9"
"Australia","2016","Total","Female","Newcastle-Maitland","City proper","Estimate - de jure","Final figure, complete","2018","241874","8"
"Australia","2016","Total","Female","Perth","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","947382","8,9"
"Australia","2016","Total","Female","Perth","City proper","Estimate - de jure","Final figure, complete","2018","994484","8"
"Australia","2016","Total","Female","Sunshine Coast","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","126642","8,9"
"Australia","2016","Total","Female","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2018","163934","8"
"Australia","2016","Total","Female","Sydney","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","2190497","8,9"
"Australia","2016","Total","Female","Sydney","City proper","Estimate - de jure","Final figure, complete","2018","2336891","8"
"Australia","2016","Total","Female","Toowoomba","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","52357","8,9"
"Australia","2016","Total","Female","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2018","69276","8"
"Australia","2016","Total","Female","Townsville","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","84725","8,9"
"Australia","2016","Total","Female","Townsville","City proper","Estimate - de jure","Final figure, complete","2018","89466","8"
"Australia","2016","Total","Female","Wollongong","City proper","Census - de jure - complete tabulation","Final figure, complete","2017","133083","8,9"
"Australia","2016","Total","Female","Wollongong","City proper","Estimate - de jure","Final figure, complete","2018","149586","8"
"Australia","2015","Total","Both Sexes","Adelaide","City proper","Estimate - de jure","Final figure, complete","2017","1288681","8"
"Australia","2015","Total","Both Sexes","Brisbane","City proper","Estimate - de jure","Final figure, complete","2017","2209453","8"
"Australia","2015","Total","Both Sexes","Cairns","City proper","Estimate - de jure","Final figure, complete","2017","147993","8"
"Australia","2015","Total","Both Sexes","Canberra-Queanbeyan","City proper","Estimate - de jure","Final figure, complete","2017","424666","8"
"Australia","2015","Total","Both Sexes","Central Coast","City proper","Estimate - de jure","Final figure, complete","2017","325082","8"
"Australia","2015","Total","Both Sexes","Darwin","City proper","Estimate - de jure","Final figure, complete","2017","123396","8"
"Australia","2015","Total","Both Sexes","Geelong","City proper","Estimate - de jure","Final figure, complete","2017","187417","8"
"Australia","2015","Total","Both Sexes","Gold Coast-Tweed Heads","City proper","Estimate - de jure","Final figure, complete","2017","624918","8"
"Australia","2015","Total","Both Sexes","Greater Adelaide","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","1316779","8"
"Australia","2015","Total","Both Sexes","Greater Brisbane","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","2308720","8"
"Australia","2015","Total","Both Sexes","Greater Darwin","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","142258","8"
"Australia","2015","Total","Both Sexes","Greater Hobart","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","220953","8"
"Australia","2015","Total","Both Sexes","Greater Melbourne","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","4529496","8"
"Australia","2015","Total","Both Sexes","Greater Perth","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","2039193","8"
"Australia","2015","Total","Both Sexes","Greater Sydney","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","4920970","8"
"Australia","2015","Total","Both Sexes","Hobart","City proper","Estimate - de jure","Final figure, complete","2017","209254","8"
"Australia","2015","Total","Both Sexes","Melbourne","City proper","Estimate - de jure","Final figure, complete","2017","4353514","8"
"Australia","2015","Total","Both Sexes","Newcastle-Maitland","City proper","Estimate - de jure","Final figure, complete","2017","434454","8"
"Australia","2015","Total","Both Sexes","Perth","City proper","Estimate - de jure","Final figure, complete","2017","1958912","8"
"Australia","2015","Total","Both Sexes","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2017","302122","8"
"Australia","2015","Total","Both Sexes","Sydney","City proper","Estimate - de jure","Final figure, complete","2017","4526479","8"
"Australia","2015","Total","Both Sexes","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2017","114622","8"
"Australia","2015","Total","Both Sexes","Townsville","City proper","Estimate - de jure","Final figure, complete","2017","180333","8"
"Australia","2015","Total","Both Sexes","Wollongong","City proper","Estimate - de jure","Final figure, complete","2017","292388","8"
"Australia","2015","Total","Male","Adelaide","City proper","Estimate - de jure","Final figure, complete","2017","633385","8"
"Australia","2015","Total","Male","Brisbane","City proper","Estimate - de jure","Final figure, complete","2017","1096906","8"
"Australia","2015","Total","Male","Cairns","City proper","Estimate - de jure","Final figure, complete","2017","72789","8"
"Australia","2015","Total","Male","Canberra-Queanbeyan","City proper","Estimate - de jure","Final figure, complete","2017","211067","8"
"Australia","2015","Total","Male","Central Coast","City proper","Estimate - de jure","Final figure, complete","2017","157763","8"
"Australia","2015","Total","Male","Darwin","City proper","Estimate - de jure","Final figure, complete","2017","64943","8"
"Australia","2015","Total","Male","Geelong","City proper","Estimate - de jure","Final figure, complete","2017","92540","8"
"Australia","2015","Total","Male","Gold Coast-Tweed Heads","City proper","Estimate - de jure","Final figure, complete","2017","305093","8"
"Australia","2015","Total","Male","Greater Adelaide","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","647441","8"
"Australia","2015","Total","Male","Greater Brisbane","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","1146755","8"
"Australia","2015","Total","Male","Greater Darwin","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","74783","8"
"Australia","2015","Total","Male","Greater Hobart","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","109385","8"
"Australia","2015","Total","Male","Greater Melbourne","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","2236519","8"
"Australia","2015","Total","Male","Greater Perth","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","1019446","8"
"Australia","2015","Total","Male","Greater Sydney","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","2438529","8"
"Australia","2015","Total","Male","Hobart","City proper","Estimate - de jure","Final figure, complete","2017","103418","8"
"Australia","2015","Total","Male","Melbourne","City proper","Estimate - de jure","Final figure, complete","2017","2149232","8"
"Australia","2015","Total","Male","Newcastle-Maitland","City proper","Estimate - de jure","Final figure, complete","2017","215823","8"
"Australia","2015","Total","Male","Perth","City proper","Estimate - de jure","Final figure, complete","2017","978882","8"
"Australia","2015","Total","Male","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2017","146296","8"
"Australia","2015","Total","Male","Sydney","City proper","Estimate - de jure","Final figure, complete","2017","2245652","8"
"Australia","2015","Total","Male","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2017","55445","8"
"Australia","2015","Total","Male","Townsville","City proper","Estimate - de jure","Final figure, complete","2017","89899","8"
"Australia","2015","Total","Male","Wollongong","City proper","Estimate - de jure","Final figure, complete","2017","145439","8"
"Australia","2015","Total","Female","Adelaide","City proper","Estimate - de jure","Final figure, complete","2017","655296","8"
"Australia","2015","Total","Female","Brisbane","City proper","Estimate - de jure","Final figure, complete","2017","1112547","8"
"Australia","2015","Total","Female","Cairns","City proper","Estimate - de jure","Final figure, complete","2017","75204","8"
"Australia","2015","Total","Female","Canberra-Queanbeyan","City proper","Estimate - de jure","Final figure, complete","2017","213599","8"
"Australia","2015","Total","Female","Central Coast","City proper","Estimate - de jure","Final figure, complete","2017","167319","8"
"Australia","2015","Total","Female","Darwin","City proper","Estimate - de jure","Final figure, complete","2017","58453","8"
"Australia","2015","Total","Female","Geelong","City proper","Estimate - de jure","Final figure, complete","2017","94877","8"
"Australia","2015","Total","Female","Gold Coast-Tweed Heads","City proper","Estimate - de jure","Final figure, complete","2017","319825","8"
"Australia","2015","Total","Female","Greater Adelaide","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","669338","8"
"Australia","2015","Total","Female","Greater Brisbane","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","1161965","8"
"Australia","2015","Total","Female","Greater Darwin","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","67475","8"
"Australia","2015","Total","Female","Greater Hobart","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","111568","8"
"Australia","2015","Total","Female","Greater Melbourne","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","2292977","8"
"Australia","2015","Total","Female","Greater Perth","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","1019747","8"
"Australia","2015","Total","Female","Greater Sydney","Urban agglomeration","Estimate - de jure","Final figure, complete","2017","2482441","8"
"Australia","2015","Total","Female","Hobart","City proper","Estimate - de jure","Final figure, complete","2017","105836","8"
"Australia","2015","Total","Female","Melbourne","City proper","Estimate - de jure","Final figure, complete","2017","2204282","8"
"Australia","2015","Total","Female","Newcastle-Maitland","City proper","Estimate - de jure","Final figure, complete","2017","218631","8"
"Australia","2015","Total","Female","Perth","City proper","Estimate - de jure","Final figure, complete","2017","980030","8"
"Australia","2015","Total","Female","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2017","155826","8"
"Australia","2015","Total","Female","Sydney","City proper","Estimate - de jure","Final figure, complete","2017","2280827","8"
"Australia","2015","Total","Female","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2017","59177","8"
"Australia","2015","Total","Female","Townsville","City proper","Estimate - de jure","Final figure, complete","2017","90434","8"
"Australia","2015","Total","Female","Wollongong","City proper","Estimate - de jure","Final figure, complete","2017","146949","8"
"Australia","2014","Total","Both Sexes","Adelaide","City proper","Estimate - de jure","Final figure, complete","2016","1276701","10"
"Australia","2014","Total","Both Sexes","Brisbane","City proper","Estimate - de jure","Final figure, complete","2016","2176799","10"
"Australia","2014","Total","Both Sexes","Cairns","City proper","Estimate - de jure","Final figure, complete","2016","146778","10"
"Australia","2014","Total","Both Sexes","Canberra-Queanbeyan","City proper","Estimate - de jure","Final figure, complete","2016","422510","10"
"Australia","2014","Total","Both Sexes","Central Coast","City proper","Estimate - de jure","Final figure, complete","2016","323079","10"
"Australia","2014","Total","Both Sexes","Darwin","City proper","Estimate - de jure","Final figure, complete","2016","122571","10"
"Australia","2014","Total","Both Sexes","Geelong","City proper","Estimate - de jure","Final figure, complete","2016","184182","10"
"Australia","2014","Total","Both Sexes","Gold Coast-Tweed Heads","City proper","Estimate - de jure","Final figure, complete","2016","614379","10"
"Australia","2014","Total","Both Sexes","Greater Adelaide","City proper","Estimate - de jure","Final figure, complete","2016","1304631","10"
"Australia","2014","Total","Both Sexes","Greater Brisbane","City proper","Estimate - de jure","Final figure, complete","2016","2274560","10"
"Australia","2014","Total","Both Sexes","Greater Darwin","City proper","Estimate - de jure","Final figure, complete","2016","140386","10"
"Australia","2014","Total","Both Sexes","Greater Hobart","City proper","Estimate - de jure","Final figure, complete","2016","219243","10"
"Australia","2014","Total","Both Sexes","Greater Melbourne","City proper","Estimate - de jure","Final figure, complete","2016","4440328","10"
"Australia","2014","Total","Both Sexes","Greater Perth","City proper","Estimate - de jure","Final figure, complete","2016","2021203","10"
"Australia","2014","Total","Both Sexes","Greater Sydney","City proper","Estimate - de jure","Final figure, complete","2016","4840628","10"
"Australia","2014","Total","Both Sexes","Hobart","City proper","Estimate - de jure","Final figure, complete","2016","207663","10"
"Australia","2014","Total","Both Sexes","Melbourne","City proper","Estimate - de jure","Final figure, complete","2016","4269138","10"
"Australia","2014","Total","Both Sexes","Newcastle-Maitland","City proper","Estimate - de jure","Final figure, complete","2016","430755","10"
"Australia","2014","Total","Both Sexes","Perth","City proper","Estimate - de jure","Final figure, complete","2016","1945140","10"
"Australia","2014","Total","Both Sexes","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2016","297380","10"
"Australia","2014","Total","Both Sexes","Sydney","City proper","Estimate - de jure","Final figure, complete","2016","4451841","10"
"Australia","2014","Total","Both Sexes","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2016","113625","10"
"Australia","2014","Total","Both Sexes","Townsville","City proper","Estimate - de jure","Final figure, complete","2016","178649","10"
"Australia","2014","Total","Both Sexes","Wollongong","City proper","Estimate - de jure","Final figure, complete","2016","289236","10"
"Australia","2014","Total","Male","Adelaide","City proper","Estimate - de jure","Final figure, complete","2016","627814","10"
"Australia","2014","Total","Male","Brisbane","City proper","Estimate - de jure","Final figure, complete","2016","1081185","10"
"Australia","2014","Total","Male","Cairns","City proper","Estimate - de jure","Final figure, complete","2016","72373","10"
"Australia","2014","Total","Male","Canberra-Queanbeyan","City proper","Estimate - de jure","Final figure, complete","2016","210337","10"
"Australia","2014","Total","Male","Central Coast","City proper","Estimate - de jure","Final figure, complete","2016","156821","10"
"Australia","2014","Total","Male","Darwin","City proper","Estimate - de jure","Final figure, complete","2016","64377","10"
"Australia","2014","Total","Male","Geelong","City proper","Estimate - de jure","Final figure, complete","2016","91020","10"
"Australia","2014","Total","Male","Gold Coast-Tweed Heads","City proper","Estimate - de jure","Final figure, complete","2016","300373","10"
"Australia","2014","Total","Male","Greater Adelaide","City proper","Estimate - de jure","Final figure, complete","2016","641824","10"
"Australia","2014","Total","Male","Greater Brisbane","City proper","Estimate - de jure","Final figure, complete","2016","1130385","10"
"Australia","2014","Total","Male","Greater Darwin","City proper","Estimate - de jure","Final figure, complete","2016","73725","10"
"Australia","2014","Total","Male","Greater Hobart","City proper","Estimate - de jure","Final figure, complete","2016","108522","10"
"Australia","2014","Total","Male","Greater Melbourne","City proper","Estimate - de jure","Final figure, complete","2016","2193542","10"
"Australia","2014","Total","Male","Greater Perth","City proper","Estimate - de jure","Final figure, complete","2016","1011824","10"
"Australia","2014","Total","Male","Greater Sydney","City proper","Estimate - de jure","Final figure, complete","2016","2399534","10"
"Australia","2014","Total","Male","Hobart","City proper","Estimate - de jure","Final figure, complete","2016","102602","10"
"Australia","2014","Total","Male","Melbourne","City proper","Estimate - de jure","Final figure, complete","2016","2108498","10"
"Australia","2014","Total","Male","Newcastle-Maitland","City proper","Estimate - de jure","Final figure, complete","2016","213962","10"
"Australia","2014","Total","Male","Perth","City proper","Estimate - de jure","Final figure, complete","2016","973244","10"
"Australia","2014","Total","Male","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2016","144191","10"
"Australia","2014","Total","Male","Sydney","City proper","Estimate - de jure","Final figure, complete","2016","2209478","10"
"Australia","2014","Total","Male","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2016","55012","10"
"Australia","2014","Total","Male","Townsville","City proper","Estimate - de jure","Final figure, complete","2016","89122","10"
"Australia","2014","Total","Male","Wollongong","City proper","Estimate - de jure","Final figure, complete","2016","144030","10"
"Australia","2014","Total","Female","Adelaide","City proper","Estimate - de jure","Final figure, complete","2016","648887","10"
"Australia","2014","Total","Female","Brisbane","City proper","Estimate - de jure","Final figure, complete","2016","1095614","10"
"Australia","2014","Total","Female","Cairns","City proper","Estimate - de jure","Final figure, complete","2016","74405","10"
"Australia","2014","Total","Female","Canberra-Queanbeyan","City proper","Estimate - de jure","Final figure, complete","2016","212173","10"
"Australia","2014","Total","Female","Central Coast","City proper","Estimate - de jure","Final figure, complete","2016","166258","10"
"Australia","2014","Total","Female","Darwin","City proper","Estimate - de jure","Final figure, complete","2016","58194","10"
"Australia","2014","Total","Female","Geelong","City proper","Estimate - de jure","Final figure, complete","2016","93162","10"
"Australia","2014","Total","Female","Gold Coast-Tweed Heads","City proper","Estimate - de jure","Final figure, complete","2016","314006","10"
"Australia","2014","Total","Female","Greater Adelaide","City proper","Estimate - de jure","Final figure, complete","2016","662807","10"
"Australia","2014","Total","Female","Greater Brisbane","City proper","Estimate - de jure","Final figure, complete","2016","1144175","10"
"Australia","2014","Total","Female","Greater Darwin","City proper","Estimate - de jure","Final figure, complete","2016","66661","10"
"Australia","2014","Total","Female","Greater Hobart","City proper","Estimate - de jure","Final figure, complete","2016","110721","10"
"Australia","2014","Total","Female","Greater Melbourne","City proper","Estimate - de jure","Final figure, complete","2016","2246786","10"
"Australia","2014","Total","Female","Greater Perth","City proper","Estimate - de jure","Final figure, complete","2016","1009379","10"
"Australia","2014","Total","Female","Greater Sydney","City proper","Estimate - de jure","Final figure, complete","2016","2441094","10"
"Australia","2014","Total","Female","Hobart","City proper","Estimate - de jure","Final figure, complete","2016","105061","10"
"Australia","2014","Total","Female","Melbourne","City proper","Estimate - de jure","Final figure, complete","2016","2160640","10"
"Australia","2014","Total","Female","Newcastle-Maitland","City proper","Estimate - de jure","Final figure, complete","2016","216793","10"
"Australia","2014","Total","Female","Perth","City proper","Estimate - de jure","Final figure, complete","2016","971896","10"
"Australia","2014","Total","Female","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2016","153189","10"
"Australia","2014","Total","Female","Sydney","City proper","Estimate - de jure","Final figure, complete","2016","2242363","10"
"Australia","2014","Total","Female","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2016","58613","10"
"Australia","2014","Total","Female","Townsville","City proper","Estimate - de jure","Final figure, complete","2016","89527","10"
"Australia","2014","Total","Female","Wollongong","City proper","Estimate - de jure","Final figure, complete","2016","145206","10"
"Australia","2013","Total","Both Sexes","Adelaide","City proper","Estimate - de jure","Final figure, complete","2015","1263888","10"
"Australia","2013","Total","Both Sexes","Brisbane","City proper","Estimate - de jure","Final figure, complete","2015","2143121","10"
"Australia","2013","Total","Both Sexes","Cairns","City proper","Estimate - de jure","Final figure, complete","2015","145003","10"
"Australia","2013","Total","Both Sexes","Canberra-Queanbeyan","City proper","Estimate - de jure","Final figure, complete","2015","418856","10"
"Australia","2013","Total","Both Sexes","Central Coast","City proper","Estimate - de jure","Final figure, complete","2015","320266","10"
"Australia","2013","Total","Both Sexes","Darwin","City proper","Estimate - de jure","Final figure, complete","2015","119597","10"
"Australia","2013","Total","Both Sexes","Geelong","City proper","Estimate - de jure","Final figure, complete","2015","181853","10"
"Australia","2013","Total","Both Sexes","Gold Coast-Tweed Heads","City proper","Estimate - de jure","Final figure, complete","2015","605134","10"
"Australia","2013","Total","Both Sexes","Greater Adelaide","City proper","Estimate - de jure","Final figure, complete","2015","1291666","10"
"Australia","2013","Total","Both Sexes","Greater Brisbane","City proper","Estimate - de jure","Final figure, complete","2015","2238394","10"
"Australia","2013","Total","Both Sexes","Greater Darwin","City proper","Estimate - de jure","Final figure, complete","2015","136245","10"
