"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Canada","2021","Total","Both Sexes","Greater Sudbury / Grand Sudbury","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","170605","3"
"Canada","2021","Total","Both Sexes","Greater Sudbury / Grand Sudbury","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","172781","2,4,5"
"Canada","2021","Total","Both Sexes","Guelph","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","143740","3"
"Canada","2021","Total","Both Sexes","Guelph","City proper","Estimate - de jure","Final figure, complete","2022","146600","2,4,5"
"Canada","2021","Total","Both Sexes","Guelph","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","165590","3"
"Canada","2021","Total","Both Sexes","Guelph","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","169674","2,4,5"
"Canada","2021","Total","Both Sexes","Halifax","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","439820","3"
"Canada","2021","Total","Both Sexes","Halifax","City proper","Estimate - de jure","Final figure, complete","2022","459938","2,4,5"
"Canada","2021","Total","Both Sexes","Halifax","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","465705","3"
"Canada","2021","Total","Both Sexes","Halifax","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","460274","2,4,5"
"Canada","2021","Total","Both Sexes","Hamilton","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","569350","3"
"Canada","2021","Total","Both Sexes","Hamilton","City proper","Estimate - de jure","Final figure, complete","2022","587192","2,4,5"
"Canada","2021","Total","Both Sexes","Hamilton","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","785185","3"
"Canada","2021","Total","Both Sexes","Hamilton","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","812528","2,4,5"
"Canada","2021","Total","Both Sexes","Kamloops","City proper","Estimate - de jure","Final figure, complete","2022","101603","2,4,5"
"Canada","2021","Total","Both Sexes","Kamloops","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","114145","3"
"Canada","2021","Total","Both Sexes","Kamloops","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","117620","2,4,5"
"Canada","2021","Total","Both Sexes","Kelowna","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","144575","3"
"Canada","2021","Total","Both Sexes","Kelowna","City proper","Estimate - de jure","Final figure, complete","2022","149687","2,4,5"
"Canada","2021","Total","Both Sexes","Kelowna","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","222165","3"
"Canada","2021","Total","Both Sexes","Kelowna","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","229400","2,4,5"
"Canada","2021","Total","Both Sexes","Kingston","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","132485","3"
"Canada","2021","Total","Both Sexes","Kingston","City proper","Estimate - de jure","Final figure, complete","2022","135169","2,4,5"
"Canada","2021","Total","Both Sexes","Kingston","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","172545","3"
"Canada","2021","Total","Both Sexes","Kingston","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","176467","2,4,5"
"Canada","2021","Total","Both Sexes","Kitchener","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","256885","3"
"Canada","2021","Total","Both Sexes","Kitchener","City proper","Estimate - de jure","Final figure, complete","2022","270475","2,4,5"
"Canada","2021","Total","Both Sexes","Kitchener-Cambridge-Waterloo","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","575845","3"
"Canada","2021","Total","Both Sexes","Kitchener-Cambridge-Waterloo","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","600304","2,4,5"
"Canada","2021","Total","Both Sexes","Langley","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","132600","3"
"Canada","2021","Total","Both Sexes","Langley","City proper","Estimate - de jure","Final figure, complete","2022","137399","2,4,5"
"Canada","2021","Total","Both Sexes","Laval","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","438370","3"
"Canada","2021","Total","Both Sexes","Laval","City proper","Estimate - de jure","Final figure, complete","2022","443192","2,4,5"
"Canada","2021","Total","Both Sexes","Lethbridge","City proper","Estimate - de jure","Final figure, complete","2022","101799","2,4,5"
"Canada","2021","Total","Both Sexes","Lethbridge","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","123845","3"
"Canada","2021","Total","Both Sexes","Lethbridge","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","130027","2,4,5"
"Canada","2021","Total","Both Sexes","Lévis V","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","149680","3"
"Canada","2021","Total","Both Sexes","Lévis V","City proper","Estimate - de jure","Final figure, complete","2022","152058","2,4,5"
"Canada","2021","Total","Both Sexes","London","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","422320","3"
"Canada","2021","Total","Both Sexes","London","City proper","Estimate - de jure","Final figure, complete","2022","434099","2,4,5"
"Canada","2021","Total","Both Sexes","London","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","543550","3"
"Canada","2021","Total","Both Sexes","London","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","556397","2,4,5"
"Canada","2021","Total","Both Sexes","Longueuil","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","254480","3"
"Canada","2021","Total","Both Sexes","Longueuil","City proper","Estimate - de jure","Final figure, complete","2022","252191","2,4,5"
"Canada","2021","Total","Both Sexes","Markham","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","338500","3"
"Canada","2021","Total","Both Sexes","Markham","City proper","Estimate - de jure","Final figure, complete","2022","348443","2,4,5"
"Canada","2021","Total","Both Sexes","Milton","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","132980","3"
"Canada","2021","Total","Both Sexes","Milton","City proper","Estimate - de jure","Final figure, complete","2022","138495","2,4,5"
"Canada","2021","Total","Both Sexes","Mississauga","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","717960","3"
"Canada","2021","Total","Both Sexes","Mississauga","City proper","Estimate - de jure","Final figure, complete","2022","769303","2,4,5"
"Canada","2021","Total","Both Sexes","Moncton","City proper","Estimate - de jure","Final figure, complete","2022","81140","2,4,5"
"Canada","2021","Total","Both Sexes","Moncton","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","157715","3"
"Canada","2021","Total","Both Sexes","Moncton","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","162422","2,4,5"
"Canada","2021","Total","Both Sexes","Montréal","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","1762950","3"
"Canada","2021","Total","Both Sexes","Montréal","City proper","Estimate - de jure","Final figure, complete","2022","1778528","2,4,5"
"Canada","2021","Total","Both Sexes","Montréal","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","4291735","3"
"Canada","2021","Total","Both Sexes","Montréal","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","4342213","2,4,5"
"Canada","2021","Total","Both Sexes","Nanaimo","City proper","Estimate - de jure","Final figure, complete","2022","101987","2,4,5"
"Canada","2021","Total","Both Sexes","Nanaimo","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","115460","3"
"Canada","2021","Total","Both Sexes","Nanaimo","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","117972","2,4,5"
"Canada","2021","Total","Both Sexes","Oakville","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","213760","3"
"Canada","2021","Total","Both Sexes","Oakville","City proper","Estimate - de jure","Final figure, complete","2022","221484","2,4,5"
"Canada","2021","Total","Both Sexes","Oshawa","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","175380","3"
"Canada","2021","Total","Both Sexes","Oshawa","City proper","Estimate - de jure","Final figure, complete","2022","181440","2,4,5"
"Canada","2021","Total","Both Sexes","Oshawa","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","415310","3"
"Canada","2021","Total","Both Sexes","Oshawa","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","434736","2,4,5"
"Canada","2021","Total","Both Sexes","OTTAWA","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","1017445","3"
"Canada","2021","Total","Both Sexes","OTTAWA","City proper","Estimate - de jure","Final figure, complete","2022","1054800","2,4,5"
"Canada","2021","Total","Both Sexes","Ottawa - Gatineau","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","1488305","3"
"Canada","2021","Total","Both Sexes","Ottawa - Gatineau","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","1476756","2,4,5"
"Canada","2021","Total","Both Sexes","Peterborough","City proper","Estimate - de jure","Final figure, complete","2022","85456","2,4,5"
"Canada","2021","Total","Both Sexes","Peterborough","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","128625","3"
"Canada","2021","Total","Both Sexes","Peterborough","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","131608","2,4,5"
"Canada","2021","Total","Both Sexes","Québec","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","549460","3"
"Canada","2021","Total","Both Sexes","Québec","City proper","Estimate - de jure","Final figure, complete","2022","550294","2,4,5"
"Canada","2021","Total","Both Sexes","Québec","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","839310","3"
"Canada","2021","Total","Both Sexes","Québec","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","836837","2,4,5"
"Canada","2021","Total","Both Sexes","Red Deer","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","100845","3"
"Canada","2021","Total","Both Sexes","Red Deer","City proper","Estimate - de jure","Final figure, complete","2022","104392","2,4,5"
"Canada","2021","Total","Both Sexes","Red Deer","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","100845","3"
"Canada","2021","Total","Both Sexes","Red Deer","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","105415","2,4,5"
"Canada","2021","Total","Both Sexes","Regina","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","226405","3"
"Canada","2021","Total","Both Sexes","Regina","City proper","Estimate - de jure","Final figure, complete","2022","238591","2,4,5"
"Canada","2021","Total","Both Sexes","Regina","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","249215","3"
"Canada","2021","Total","Both Sexes","Regina","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","263659","2,4,5"
"Canada","2021","Total","Both Sexes","Richmond","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","209935","3"
"Canada","2021","Total","Both Sexes","Richmond","City proper","Estimate - de jure","Final figure, complete","2022","216280","2,4,5"
"Canada","2021","Total","Both Sexes","Richmond Hill","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","202020","3"
"Canada","2021","Total","Both Sexes","Richmond Hill","City proper","Estimate - de jure","Final figure, complete","2022","209295","2,4,5"
"Canada","2021","Total","Both Sexes","Saanich","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","117735","3"
"Canada","2021","Total","Both Sexes","Saanich","City proper","Estimate - de jure","Final figure, complete","2022","124639","2,4,5"
"Canada","2021","Total","Both Sexes","Saguenay","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","144725","3"
"Canada","2021","Total","Both Sexes","Saguenay","City proper","Estimate - de jure","Final figure, complete","2022","147174","2,4,5"
"Canada","2021","Total","Both Sexes","Saguenay","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","161570","3"
"Canada","2021","Total","Both Sexes","Saguenay","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","163583","2,4,5"
"Canada","2021","Total","Both Sexes","Saint John","City proper","Estimate - de jure","Final figure, complete","2022","71541","2,4,5"
"Canada","2021","Total","Both Sexes","Saint John","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","130610","3"
"Canada","2021","Total","Both Sexes","Saint John","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","132499","2,4,5"
"Canada","2021","Total","Both Sexes","Saskatoon","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","266145","3"
"Canada","2021","Total","Both Sexes","Saskatoon","City proper","Estimate - de jure","Final figure, complete","2022","282227","2,4,5"
"Canada","2021","Total","Both Sexes","Saskatoon","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","317485","3"
"Canada","2021","Total","Both Sexes","Saskatoon","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","340086","2,4,5"
"Canada","2021","Total","Both Sexes","Sherbrooke","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","172950","3"
"Canada","2021","Total","Both Sexes","Sherbrooke","City proper","Estimate - de jure","Final figure, complete","2022","172713","2,4,5"
"Canada","2021","Total","Both Sexes","Sherbrooke","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","227400","3"
"Canada","2021","Total","Both Sexes","Sherbrooke","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","227403","2,4,5"
"Canada","2021","Total","Both Sexes","St. Catharines","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","136805","3"
"Canada","2021","Total","Both Sexes","St. Catharines","City proper","Estimate - de jure","Final figure, complete","2022","141397","2,4,5"
"Canada","2021","Total","Both Sexes","St. Catharines-Niagara","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","433605","3"
"Canada","2021","Total","Both Sexes","St. Catharines-Niagara","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","439777","2,4,5"
"Canada","2021","Total","Both Sexes","St. John's","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","110525","3"
"Canada","2021","Total","Both Sexes","St. John's","City proper","Estimate - de jure","Final figure, complete","2022","112063","2,4,5"
"Canada","2021","Total","Both Sexes","St. John's","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","212580","3"
"Canada","2021","Total","Both Sexes","St. John's","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","214674","2,4,5"
"Canada","2021","Total","Both Sexes","Surrey","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","568320","3"
"Canada","2021","Total","Both Sexes","Surrey","City proper","Estimate - de jure","Final figure, complete","2022","614646","2,4,5"
"Canada","2021","Total","Both Sexes","Terrebonne","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","119945","3"
"Canada","2021","Total","Both Sexes","Terrebonne","City proper","Estimate - de jure","Final figure, complete","2022","120961","2,4,5"
"Canada","2021","Total","Both Sexes","Thunder Bay","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","108845","3"
"Canada","2021","Total","Both Sexes","Thunder Bay","City proper","Estimate - de jure","Final figure, complete","2022","110790","2,4,5"
"Canada","2021","Total","Both Sexes","Thunder Bay","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","123260","3"
"Canada","2021","Total","Both Sexes","Thunder Bay","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","125247","2,4,5"
"Canada","2021","Total","Both Sexes","Toronto","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","2794355","3"
"Canada","2021","Total","Both Sexes","Toronto","City proper","Estimate - de jure","Final figure, complete","2022","2974293","2,4,5"
"Canada","2021","Total","Both Sexes","Toronto","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","6202225","3"
"Canada","2021","Total","Both Sexes","Toronto","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","6572524","2,4,5"
"Canada","2021","Total","Both Sexes","Trois-Rivières","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","139160","3"
"Canada","2021","Total","Both Sexes","Trois-Rivières","City proper","Estimate - de jure","Final figure, complete","2022","141417","2,4,5"
"Canada","2021","Total","Both Sexes","Trois-Rivières","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","161490","3"
"Canada","2021","Total","Both Sexes","Trois-Rivières","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","164973","2,4,5"
"Canada","2021","Total","Both Sexes","Vancouver","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","662250","3"
"Canada","2021","Total","Both Sexes","Vancouver","City proper","Estimate - de jure","Final figure, complete","2022","693235","2,4,5"
"Canada","2021","Total","Both Sexes","Vancouver","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","2642825","3"
"Canada","2021","Total","Both Sexes","Vancouver","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","2773148","2,4,5"
"Canada","2021","Total","Both Sexes","Vaughan","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","323105","3"
"Canada","2021","Total","Both Sexes","Vaughan","City proper","Estimate - de jure","Final figure, complete","2022","333692","2,4,5"
"Canada","2021","Total","Both Sexes","Victoria","City proper","Estimate - de jure","Final figure, complete","2022","94890","2,4,5"
"Canada","2021","Total","Both Sexes","Victoria","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","397240","3"
"Canada","2021","Total","Both Sexes","Victoria","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","415573","2,4,5"
"Canada","2021","Total","Both Sexes","Waterloo","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","121435","3"
"Canada","2021","Total","Both Sexes","Waterloo","City proper","Estimate - de jure","Final figure, complete","2022","123991","2,4,5"
"Canada","2021","Total","Both Sexes","Whitby","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","138505","3"
"Canada","2021","Total","Both Sexes","Whitby","City proper","Estimate - de jure","Final figure, complete","2022","145108","2,4,5"
"Canada","2021","Total","Both Sexes","Windsor","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","229660","3"
"Canada","2021","Total","Both Sexes","Windsor","City proper","Estimate - de jure","Final figure, complete","2022","230329","2,4,5"
"Canada","2021","Total","Both Sexes","Windsor","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","422630","3"
"Canada","2021","Total","Both Sexes","Windsor","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","351116","2,4,5"
"Canada","2021","Total","Both Sexes","Winnipeg","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","749605","3"
"Canada","2021","Total","Both Sexes","Winnipeg","City proper","Estimate - de jure","Final figure, complete","2022","767500","2,4,5"
"Canada","2021","Total","Both Sexes","Winnipeg","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","834675","3"
"Canada","2021","Total","Both Sexes","Winnipeg","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","852778","2,4,5"
"Canada","2021","Total","Male","Abbotsford","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","75960","3"
"Canada","2021","Total","Male","Abbotsford","City proper","Estimate - de jure","Final figure, complete","2022","83116","2,4,5"
"Canada","2021","Total","Male","Abbotsford-Mission","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","97480","3"
"Canada","2021","Total","Male","Abbotsford-Mission","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","104555","2,4,5"
"Canada","2021","Total","Male","Ajax","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","61645","3"
"Canada","2021","Total","Male","Ajax","City proper","Estimate - de jure","Final figure, complete","2022","65859","2,4,5"
"Canada","2021","Total","Male","Barrie","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","72385","3"
"Canada","2021","Total","Male","Barrie","City proper","Estimate - de jure","Final figure, complete","2022","75372","2,4,5"
"Canada","2021","Total","Male","Barrie","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","105080","3"
"Canada","2021","Total","Male","Barrie","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","110923","2,4,5"
"Canada","2021","Total","Male","Belleville","City proper","Estimate - de jure","Final figure, complete","2022","27281","2,4,5"
"Canada","2021","Total","Male","Belleville","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","56337","2,4,5"
"Canada","2021","Total","Male","Brampton","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","328200","3"
"Canada","2021","Total","Male","Brampton","City proper","Estimate - de jure","Final figure, complete","2022","363174","2,4,5"
"Canada","2021","Total","Male","Brantford","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","51205","3"
"Canada","2021","Total","Male","Brantford","City proper","Estimate - de jure","Final figure, complete","2022","53375","2,4,5"
"Canada","2021","Total","Male","Brantford","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","70835","3"
"Canada","2021","Total","Male","Brantford","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","77089","2,4,5"
"Canada","2021","Total","Male","Burlington","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","89460","3"
"Canada","2021","Total","Male","Burlington","City proper","Estimate - de jure","Final figure, complete","2022","93780","2,4,5"
"Canada","2021","Total","Male","Burnaby","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","122520","3"
"Canada","2021","Total","Male","Burnaby","City proper","Estimate - de jure","Final figure, complete","2022","128685","2,4,5"
"Canada","2021","Total","Male","Calgary","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","648835","3"
"Canada","2021","Total","Male","Calgary","City proper","Estimate - de jure","Final figure, complete","2022","685323","2,4,5"
"Canada","2021","Total","Male","Calgary","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","736270","3"
"Canada","2021","Total","Male","Calgary","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","779637","2,4,5"
"Canada","2021","Total","Male","Cambridge","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","68615","3"
"Canada","2021","Total","Male","Cambridge","City proper","Estimate - de jure","Final figure, complete","2022","71771","2,4,5"
"Canada","2021","Total","Male","Cape Breton","City proper","Estimate - de jure","Final figure, complete","2022","45098","2,4,5"
"Canada","2021","Total","Male","Cape Breton","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","47399","2,4,5"
"Canada","2021","Total","Male","Chatham-Kent","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","51225","3"
"Canada","2021","Total","Male","Chatham-Kent","City proper","Estimate - de jure","Final figure, complete","2022","53468","2,4,5"
"Canada","2021","Total","Male","Chatham-Kent","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","51365","3"
"Canada","2021","Total","Male","Chatham-Kent","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","53672","2,4,5"
"Canada","2021","Total","Male","Chilliwack","City proper","Estimate - de jure","Final figure, complete","2022","47812","2,4,5"
"Canada","2021","Total","Male","Chilliwack","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","56170","3"
"Canada","2021","Total","Male","Chilliwack","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","60274","2,4,5"
"Canada","2021","Total","Male","Coquitlam","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","73005","3"
"Canada","2021","Total","Male","Coquitlam","City proper","Estimate - de jure","Final figure, complete","2022","76166","2,4,5"
"Canada","2021","Total","Male","Delta","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","53505","3"
"Canada","2021","Total","Male","Delta","City proper","Estimate - de jure","Final figure, complete","2022","56066","2,4,5"
"Canada","2021","Total","Male","Edmonton","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","503035","3"
"Canada","2021","Total","Male","Edmonton","City proper","Estimate - de jure","Final figure, complete","2022","530130","2,4,5"
"Canada","2021","Total","Male","Edmonton","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","705820","3"
"Canada","2021","Total","Male","Edmonton","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","742274","2,4,5"
"Canada","2021","Total","Male","Gatineau","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","141590","3"
"Canada","2021","Total","Male","Gatineau","City proper","Estimate - de jure","Final figure, complete","2022","143053","2,4,5"
"Canada","2021","Total","Male","Greater Sudbury / Grand Sudbury","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","81645","3"
"Canada","2021","Total","Male","Greater Sudbury / Grand Sudbury","City proper","Estimate - de jure","Final figure, complete","2022","83730","2,4,5"
"Canada","2021","Total","Male","Greater Sudbury / Grand Sudbury","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","84025","3"
"Canada","2021","Total","Male","Greater Sudbury / Grand Sudbury","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","85791","2,4,5"
"Canada","2021","Total","Male","Guelph","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","70065","3"
"Canada","2021","Total","Male","Guelph","City proper","Estimate - de jure","Final figure, complete","2022","72025","2,4,5"
"Canada","2021","Total","Male","Guelph","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","81105","3"
"Canada","2021","Total","Male","Guelph","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","83984","2,4,5"
"Canada","2021","Total","Male","Halifax","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","214300","3"
"Canada","2021","Total","Male","Halifax","City proper","Estimate - de jure","Final figure, complete","2022","225626","2,4,5"
"Canada","2021","Total","Male","Halifax","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","227130","3"
"Canada","2021","Total","Male","Halifax","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","225773","2,4,5"
"Canada","2021","Total","Male","Hamilton","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","279640","3"
"Canada","2021","Total","Male","Hamilton","City proper","Estimate - de jure","Final figure, complete","2022","290886","2,4,5"
"Canada","2021","Total","Male","Hamilton","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","383130","3"
"Canada","2021","Total","Male","Hamilton","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","400338","2,4,5"
"Canada","2021","Total","Male","Kamloops","City proper","Estimate - de jure","Final figure, complete","2022","50449","2,4,5"
"Canada","2021","Total","Male","Kamloops","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","56440","3"
"Canada","2021","Total","Male","Kamloops","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","58587","2,4,5"
"Canada","2021","Total","Male","Kelowna","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","70330","3"
"Canada","2021","Total","Male","Kelowna","City proper","Estimate - de jure","Final figure, complete","2022","73873","2,4,5"
"Canada","2021","Total","Male","Kelowna","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","108530","3"
"Canada","2021","Total","Male","Kelowna","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","113759","2,4,5"
"Canada","2021","Total","Male","Kingston","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","64095","3"
"Canada","2021","Total","Male","Kingston","City proper","Estimate - de jure","Final figure, complete","2022","65811","2,4,5"
"Canada","2021","Total","Male","Kingston","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","84525","3"
"Canada","2021","Total","Male","Kingston","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","87148","2,4,5"
"Canada","2021","Total","Male","Kitchener","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","127615","3"
"Canada","2021","Total","Male","Kitchener","City proper","Estimate - de jure","Final figure, complete","2022","135937","2,4,5"
"Canada","2021","Total","Male","Kitchener-Cambridge-Waterloo","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2022","286710","3"
"Canada","2021","Total","Male","Kitchener-Cambridge-Waterloo","Urban agglomeration","Estimate - de jure","Final figure, complete","2022","302761","2,4,5"
"Canada","2021","Total","Male","Langley","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","64830","3"
"Canada","2021","Total","Male","Langley","City proper","Estimate - de jure","Final figure, complete","2022","67476","2,4,5"
"Canada","2021","Total","Male","Laval","City proper","Census - de jure - complete tabulation","Final figure, complete","2022","213670","3"
"Canada","2021","Total","Male","Laval","City proper","Estimate - de jure","Final figure, complete","2022","219001","2,4,5"
"Canada","2021","Total","Male","Lethbridge","City proper","Estimate - de jure","Final figure, complete","2022","50008","2,4,5"
